symbol,strike,expiration,calls-oi,puts-oi,calls-vol,puts-vol,flag,P/C
GME,12.5,2/9/2024,0,0,0,0,C,0
GME,12.5,2/23/2024,0,0,0,0,C,0
GME,13,1/19/2024,0,0,202,19,C,0.094059406
GME,13,1/26/2024,0,0,1,72,P,72
GME,13,2/2/2024,0,0,1,5,P,5
GME,13,2/9/2024,0,0,6,8,P,1.333333333
GME,13,2/16/2024,0,0,34,61,P,1.794117647
GME,13,2/23/2024,,0,,0,C,0
GME,13,3/1/2024,0,0,0,0,C,0
GME,13,4/19/2024,0,0,41,12,C,0.292682927
GME,13,6/21/2024,0,0,24,20,C,0.833333333
GME,13,7/19/2024,0,0,10,6,C,0.6
GME,13,10/18/2024,0,0,23,1,C,0.043478261
GME,13,1/17/2025,0,0,1,3,P,3
GME,13,6/20/2025,0,0,1,3,P,3
GME,13,1/16/2026,0,0,5,25,P,5
GME,13.5,1/19/2024,0,0,5,81,P,16.2
GME,13.5,1/26/2024,0,0,5,108,P,21.6
GME,13.5,2/2/2024,0,0,2,3,P,1.5
GME,13.5,2/9/2024,0,0,0,152,P,#DIV/0!
GME,13.5,2/23/2024,,0,,0,C,0
GME,13.5,3/1/2024,,0,,0,C,0
GME,13.75,1/19/2024,0,0,107,44,C,0.411214953
GME,14,1/19/2024,0,0,34,449,P,13.20588235
GME,14,1/26/2024,0,0,28,217,P,7.75
GME,14,2/2/2024,0,0,5,57,P,11.4
GME,14,2/9/2024,0,0,0,13,P,#DIV/0!
GME,14,2/16/2024,0,0,304,594,P,1.953947368
GME,14,2/23/2024,0,0,0,0,C,0
GME,14,3/1/2024,,0,,0,C,0
GME,14,4/19/2024,0,0,185,21,C,0.113513514
GME,14,6/21/2024,0,0,1,1,C,1
GME,14,7/19/2024,0,0,13,1,C,0.076923077
GME,14.5,1/19/2024,0,0,79,279,P,3.53164557
GME,14.5,1/26/2024,0,0,64,83,P,1.296875
GME,14.5,2/2/2024,0,0,0,26,P,#DIV/0!
GME,14.5,2/9/2024,0,0,0,27,P,#DIV/0!
GME,14.5,2/23/2024,0,0,4,0,C,0
GME,15,1/19/2024,0,0,2505,1893,C,0.755688623
GME,15,1/26/2024,0,0,196,221,P,1.12755102
GME,15,2/2/2024,0,0,57,213,P,3.736842105
GME,15,2/9/2024,0,0,0,23,P,#DIV/0!
GME,15,2/16/2024,0,0,496,362,C,0.72983871
GME,15,2/23/2024,0,0,13,0,C,0
GME,15,3/1/2024,0,0,0,0,C,0
GME,15,4/19/2024,0,0,198,66,C,0.333333333
GME,15,6/21/2024,0,0,2,1,C,0.5
GME,15,7/19/2024,0,0,12,24,P,2
GME,15,10/18/2024,0,0,3,20,P,6.666666667
GME,15,1/17/2025,0,0,17,59,P,3.470588235
GME,15,6/20/2025,0,0,9,1,C,0.111111111
GME,15,1/16/2026,0,0,3,4,P,1.333333333
GME,15.5,1/19/2024,0,0,1106,365,C,0.330018083
GME,15.5,1/26/2024,0,0,223,122,C,0.547085202
GME,15.5,2/2/2024,0,0,81,17,C,0.209876543
GME,15.5,2/9/2024,0,0,12,4,C,0.333333333
GME,15.5,2/23/2024,0,0,0,0,C,0
GME,15.5,3/1/2024,0,0,0,0,C,0
GME,16,1/19/2024,0,0,2472,322,C,0.1302589
GME,16,1/26/2024,0,0,160,65,C,0.40625
GME,16,2/2/2024,0,0,35,6,C,0.171428571
GME,16,2/9/2024,0,0,20,7,C,0.35
GME,16,2/16/2024,0,0,489,16,C,0.032719836
GME,16,2/23/2024,0,0,0,14,P,#DIV/0!
GME,16,3/1/2024,0,0,0,0,C,0
GME,16,4/19/2024,0,0,80,14,C,0.175
GME,16,6/21/2024,0,0,15,97,P,6.466666667
GME,16,7/19/2024,0,0,2,1,C,0.5
GME,16.25,1/19/2024,0,0,1428,15,C,0.010504202
GME,16.5,1/19/2024,0,0,662,24,C,0.036253776
GME,16.5,1/26/2024,0,0,179,17,C,0.094972067
GME,16.5,2/2/2024,0,0,38,1,C,0.026315789
GME,16.5,2/9/2024,0,0,1,100,P,100
GME,16.5,2/23/2024,0,0,1,0,C,0
GME,16.5,3/1/2024,0,0,0,0,C,0
GME,17,1/19/2024,0,0,1580,251,C,0.158860759
GME,17,1/26/2024,0,0,643,11,C,0.017107309
GME,17,2/2/2024,0,0,39,6,C,0.153846154
GME,17,2/9/2024,0,0,17,2,C,0.117647059
GME,17,2/16/2024,0,0,218,105,C,0.481651376
GME,17,2/23/2024,0,0,2,101,P,50.5
GME,17,3/1/2024,0,,0,,C,0
GME,17,4/19/2024,0,0,32,114,P,3.5625
GME,17,6/21/2024,0,0,1,64,P,64
GME,17,7/19/2024,0,0,2,2,C,1
GME,17,6/20/2025,0,0,9,1,C,0.111111111
GME,17,1/16/2026,0,0,3,1,C,0.333333333
GME,17.5,1/19/2024,0,0,2209,145,C,0.065640561
GME,17.5,1/26/2024,0,0,70,5,C,0.071428571
GME,17.5,2/2/2024,0,0,9,5,C,0.555555556
GME,17.5,2/9/2024,0,0,40,1,C,0.025
GME,17.5,2/23/2024,0,0,43,0,C,0
GME,17.5,3/1/2024,0,,0,,C,0
GME,18,1/19/2024,0,0,1351,49,C,0.03626943
GME,18,1/26/2024,0,0,1034,1,C,0.000967118
GME,18,2/2/2024,0,0,24,50,P,2.083333333
GME,18,2/9/2024,0,0,21,5,C,0.238095238
GME,18,2/16/2024,0,0,85,10,C,0.117647059
GME,18,2/23/2024,0,0,16,0,C,0
GME,18,3/1/2024,0,,0,,C,0
GME,18,4/19/2024,0,0,92,21,C,0.22826087
GME,18,6/21/2024,0,0,6,1,C,0.166666667
GME,18,7/19/2024,0,0,7,2,C,0.285714286
GME,18,10/18/2024,0,0,19,2,C,0.105263158
GME,18,1/17/2025,0,0,9,2,C,0.222222222
GME,18.5,1/19/2024,0,0,248,1,C,0.004032258
GME,18.5,1/26/2024,0,0,24,3,C,0.125
GME,18.5,2/2/2024,0,0,105,1,C,0.00952381
GME,18.5,2/9/2024,0,0,22,0,C,0
GME,18.5,2/23/2024,0,,0,,C,0
GME,18.5,3/1/2024,0,,0,,C,0
GME,18.75,1/19/2024,0,0,46,32,C,0.695652174
GME,19,1/19/2024,0,0,92,1,C,0.010869565
GME,19,1/26/2024,0,0,161,1,C,0.00621118
GME,19,2/2/2024,0,0,1,2,P,2
GME,19,2/9/2024,0,0,5,50,P,10
GME,19,2/16/2024,0,0,25,12,C,0.48
GME,19,2/23/2024,0,,1,,C,0
GME,19,4/19/2024,0,0,39,2,C,0.051282051
GME,19,6/21/2024,0,0,1,1,C,1
GME,19,7/19/2024,0,0,3,12,P,4
GME,19.5,1/19/2024,0,0,116,5,C,0.043103448
GME,19.5,1/26/2024,0,0,5,10,P,2
GME,19.5,2/2/2024,0,,13,,C,0
GME,19.5,2/9/2024,0,0,0,0,C,0
GME,19.5,2/23/2024,0,,0,,C,0
GME,20,1/19/2024,0,0,1775,12,C,0.006760563
GME,20,1/26/2024,0,0,312,5,C,0.016025641
GME,20,2/2/2024,0,,280,,C,0
GME,20,2/9/2024,0,0,5,10,P,2
GME,20,2/16/2024,0,0,946,29,C,0.030655391
GME,20,2/23/2024,0,,75,,C,0
GME,20,3/1/2024,0,,0,,C,0
GME,20,4/19/2024,0,0,192,19,C,0.098958333
GME,20,6/21/2024,0,0,13,7,C,0.538461538
GME,20,7/19/2024,0,0,28,2,C,0.071428571
GME,20,10/18/2024,0,0,2,2,C,1
GME,20,1/17/2025,0,0,27,2,C,0.074074074
GME,20,6/20/2025,0,0,2,2,C,1
GME,20,1/16/2026,0,0,20,1,C,0.05
GME,20.5,1/19/2024,0,0,16,4,C,0.25
GME,20.5,1/26/2024,0,,1,,C,0
GME,20.5,2/2/2024,0,0,50,2,C,0.04
GME,20.5,2/9/2024,0,,0,,C,0
GME,20.5,2/23/2024,0,,1,,C,0
GME,20.5,3/1/2024,0,,0,,C,0
GME,21,1/19/2024,0,0,363,5,C,0.013774105
GME,21,1/26/2024,0,2,22,0,C,0
GME,21,2/2/2024,0,0,11,13,P,1.181818182
GME,21,2/9/2024,0,,22,,C,0
GME,21,2/16/2024,0,0,37,1,C,0.027027027
GME,21,2/23/2024,0,,2,,C,0
GME,21,3/1/2024,0,,0,,C,0
GME,21,4/19/2024,0,0,1,1,C,1
GME,21,6/21/2024,0,,2,,C,0
GME,21,7/19/2024,0,0,75,6,C,0.08
GME,21.25,1/19/2024,0,0,411,8,C,0.01946472
GME,21.5,1/19/2024,0,,2,,C,0
GME,21.5,2/2/2024,0,,3,,C,0
GME,21.5,2/9/2024,0,,0,,C,0
GME,21.5,2/23/2024,0,,0,,C,0
GME,22,1/19/2024,0,0,1017,2,C,0.001966568
GME,22,1/26/2024,0,,13,,C,0
GME,22,2/2/2024,0,,1,,C,0
GME,22,2/9/2024,0,,4,,C,0
GME,22,2/16/2024,0,0,38,2,C,0.052631579
GME,22,2/23/2024,0,,0,,C,0
GME,22,4/19/2024,0,0,4,2,C,0.5
GME,22,6/21/2024,0,105,1,1,C,1
GME,22,7/19/2024,0,0,50,3,C,0.06
GME,22,10/18/2024,0,0,12,10,C,0.833333333
GME,22,6/20/2025,146,0,4,2,C,0.5
GME,22,1/16/2026,0,0,2,1,C,0.5
GME,22.5,1/19/2024,0,0,29,11,C,0.379310345
GME,22.5,2/2/2024,0,,1,,C,0
GME,22.5,2/9/2024,0,,11,,C,0
GME,23,1/19/2024,0,0,16,4,C,0.25
GME,23,1/26/2024,0,0,18,4,C,0.222222222
GME,23,2/2/2024,0,,43,,C,0
GME,23,2/9/2024,0,,1,,C,0
GME,23,2/16/2024,0,0,8,0,C,0
GME,23,2/23/2024,0,,1,,C,0
GME,23,4/19/2024,0,0,5,2,C,0.4
GME,23,6/21/2024,0,0,3,1,C,0.333333333
GME,23,7/19/2024,0,,1,,C,0
GME,23,1/17/2025,0,0,7,10,P,1.428571429
GME,23.75,1/19/2024,0,0,39,1,C,0.025641026
GME,24,1/19/2024,0,0,1,10,P,10
GME,24,1/26/2024,0,0,13,0,C,0
GME,24,2/2/2024,0,,3,,C,0
GME,24,2/9/2024,0,,8,,C,0
GME,24,2/16/2024,0,0,1,0,C,0
GME,24,2/23/2024,0,,0,,C,0
GME,24,3/1/2024,0,,0,,C,0
GME,24,4/19/2024,0,0,38,2,C,0.052631579
GME,24,6/21/2024,0,2,3,0,C,0
GME,24,7/19/2024,0,,5,,C,0
GME,25,1/19/2024,0,0,500,37,C,0.074
GME,25,1/26/2024,0,0,148,1,C,0.006756757
GME,25,2/2/2024,0,,180,,C,0
GME,25,2/9/2024,0,,1,,C,0
GME,25,2/16/2024,0,0,2321,2,C,0.000861698
GME,25,2/23/2024,0,,0,,C,0
GME,25,4/19/2024,0,0,76,1,C,0.013157895
GME,25,6/21/2024,0,0,28,4,C,0.142857143
GME,25,7/19/2024,0,4,5,3,C,0.6
GME,25,10/18/2024,0,0,2,2,C,1
GME,25,1/17/2025,0,0,49,2,C,0.040816327
GME,25,6/20/2025,0,,1,,C,0
GME,25,1/16/2026,0,0,1,1,C,1
GME,26,1/19/2024,0,,6,,C,0
GME,26,1/26/2024,0,,10,,C,0
GME,26,2/2/2024,0,,0,,C,0
GME,26,2/16/2024,0,,4,,C,0
GME,26,4/19/2024,0,0,3,1,C,0.333333333
GME,26,6/21/2024,0,0,1,0,C,0
GME,26.25,1/19/2024,0,0,1,1,C,1
GME,27,1/19/2024,0,,10,,C,0
GME,27,1/26/2024,0,,2,,C,0
GME,27,2/2/2024,0,,0,,C,0
GME,27,2/9/2024,0,,1,,C,0
GME,27,2/16/2024,0,0,2,0,C,0
GME,27,4/19/2024,0,36,6,1,C,0.166666667
GME,27,6/21/2024,0,0,1,4,P,4
GME,27,7/19/2024,0,20,7,1,C,0.142857143
GME,27,10/18/2024,0,5,1,1,C,1
GME,27,1/17/2025,0,31,15,21,P,1.4
GME,27,6/20/2025,17,,30,,C,0
GME,27,1/16/2026,0,0,2,4,P,2
GME,27.5,1/19/2024,0,0,26,17,C,0.653846154
GME,28,1/19/2024,0,,25,,C,0
GME,28,1/26/2024,0,0,5,0,C,0
GME,28,2/2/2024,0,,0,,C,0
GME,28,2/16/2024,0,,2,,C,0
GME,28,4/19/2024,0,,2,,C,0
GME,28,6/21/2024,0,,12,,C,0
GME,28,7/19/2024,0,,0,,C,0
GME,28.75,1/19/2024,0,0,4,1,C,0.25
GME,29,1/19/2024,0,,1,,C,0
GME,29,1/26/2024,0,,1,,C,0
GME,29,2/9/2024,0,,30,,C,0
GME,29,2/16/2024,0,,4,,C,0
GME,29,2/23/2024,0,,0,,C,0
GME,29,4/19/2024,0,1,1,0,C,0
GME,29,6/21/2024,0,,0,,C,0
GME,29,7/19/2024,0,0,1,11,P,11
GME,30,1/19/2024,0,0,60,2,C,0.033333333
GME,30,1/26/2024,0,,3,,C,0
GME,30,2/2/2024,0,,20,,C,0
GME,30,2/9/2024,0,0,8,0,C,0
GME,30,2/16/2024,0,,1093,,C,0
GME,30,2/23/2024,0,,10,,C,0
GME,30,3/1/2024,0,,0,,C,0
GME,30,4/19/2024,0,0,29,18,C,0.620689655
GME,30,6/21/2024,0,0,29,1,C,0.034482759
GME,30,7/19/2024,0,0,14,1,C,0.071428571
GME,30,10/18/2024,0,,63,,C,0
GME,30,1/17/2025,0,0,9,2,C,0.222222222
GME,30,6/20/2025,0,,12,,C,0
GME,30,1/16/2026,0,0,4,3,C,0.75
GME,31,1/26/2024,0,,4,,C,0
GME,31,2/2/2024,0,,2,,C,0
GME,31,2/16/2024,0,,20,,C,0
GME,31,4/19/2024,0,0,1,0,C,0
GME,31,6/21/2024,0,,0,,C,0
GME,31.25,1/19/2024,0,0,2,10,P,5
GME,32,1/26/2024,0,,20,,C,0
GME,32,2/2/2024,0,,111,,C,0
GME,32,2/16/2024,0,9,47,0,C,0
GME,32,4/19/2024,0,0,2,4,P,2
GME,32,6/21/2024,0,1,3,1,C,0.333333333
GME,32,7/19/2024,0,50,1,18,P,18
GME,32,10/18/2024,0,0,3,0,C,0
GME,32,1/17/2025,0,0,11,2,C,0.181818182
GME,32,6/20/2025,0,,12,,C,0
GME,32,1/16/2026,8,0,0,4,P,#DIV/0!
GME,32.5,1/19/2024,0,0,50,1,C,0.02
GME,33,1/26/2024,0,,0,,C,0
GME,33,2/16/2024,0,,22,,C,0
GME,33,4/19/2024,0,0,5,0,C,0
GME,33,6/21/2024,0,,0,,C,0
GME,33,7/19/2024,0,,0,,C,0
GME,33.75,1/19/2024,0,0,95,1,C,0.010526316
GME,34,1/26/2024,0,,41,,C,0
GME,34,2/16/2024,0,,1,,C,0
GME,34,4/19/2024,0,47,2,10,P,5
GME,35,1/19/2024,0,0,210,4,C,0.019047619
GME,35,1/26/2024,0,,181,,C,0
GME,35,2/2/2024,0,,31,,C,0
GME,35,2/9/2024,0,,0,,C,0
GME,35,2/16/2024,0,0,251,8,C,0.03187251
GME,35,4/19/2024,0,0,24,4,C,0.166666667
GME,35,6/21/2024,0,24,16,22,P,1.375
GME,35,7/19/2024,0,6,2,5,P,2.5
GME,35,10/18/2024,0,,1,,C,0
GME,35,1/17/2025,0,0,3,2,C,0.666666667
GME,35,6/20/2025,0,,12,,C,0
GME,35,1/16/2026,0,0,2,4,P,2
GME,36,4/19/2024,0,,50,,C,0
GME,36.25,1/19/2024,0,17,12,2,C,0.166666667
GME,37,4/19/2024,0,13,20,6,C,0.3
GME,37,6/21/2024,0,0,4,4,C,1
GME,37,7/19/2024,0,,2,,C,0
GME,37,10/18/2024,0,1,4,0,C,0
GME,37,1/17/2025,0,0,1,4,P,4
GME,37,6/20/2025,0,,2,,C,0
GME,37,1/16/2026,0,0,12,3,C,0.25
GME,37.5,1/19/2024,0,0,76,18,C,0.236842105
GME,38.75,1/19/2024,0,0,1,4,P,4
GME,40,1/19/2024,0,0,220,1,C,0.004545455
GME,40,4/19/2024,0,0,230,0,C,0
GME,40,6/21/2024,0,34,24,34,P,1.416666667
GME,40,7/19/2024,0,13,99,4,C,0.04040404
GME,40,10/18/2024,0,1,3,0,C,0
GME,40,1/17/2025,0,0,1,4,P,4
GME,40,6/20/2025,0,0,58,1,C,0.017241379
GME,41.25,1/19/2024,0,10,2,1,C,0.5
GME,42.5,1/19/2024,0,28,1,4,P,4
GME,43.75,1/19/2024,0,0,5,18,P,3.6
GME,45,1/19/2024,0,1,1,1,C,1
GME,45,1/17/2025,0,8,3,5,P,1.666666667
GME,46.25,1/19/2024,0,17,12,4,C,0.333333333
GME,47.5,1/19/2024,0,39,3,26,P,8.666666667
GME,48.75,1/19/2024,0,20,5,1,C,0.2
GME,50,1/19/2024,0,0,371,1,C,0.002695418
GME,50,1/17/2025,0,0,1,1,C,1
GME,52.5,1/19/2024,0,0,3,10,P,3.333333333
GME,55,1/19/2024,0,0,27,1,C,0.037037037
GME,55,1/17/2025,0,0,25,1,C,0.04
GME,57.5,1/19/2024,0,5,15,6,C,0.4
GME,60,1/19/2024,0,140,128,2,C,0.015625
GME,60,1/17/2025,0,0,195,2,C,0.01025641
GME,62.5,1/19/2024,0,27,7,4,C,0.571428571
GME,65,1/19/2024,0,0,3,2,C,0.666666667
GME,67.5,1/19/2024,0,15,7,4,C,0.571428571
GME,70,1/19/2024,0,0,1,4,P,4
GME,72.5,1/19/2024,0,0,7,4,C,0.571428571
GME,75,1/19/2024,0,56,17,2,C,0.117647059
GME,80,1/19/2024,0,1,13,140,P,10.76923077
GME,82.5,1/19/2024,0,48,17,2,C,0.117647059
GME,85,1/19/2024,0,73,2,1,C,0.5
GME,87.5,1/19/2024,0,0,1,2,P,2
GME,90,1/19/2024,0,137,33,2,C,0.060606061
GME,92.5,1/19/2024,0,2,3,120,P,40
GME,95,1/19/2024,0,0,8,2,C,0.25
GME,97.5,1/19/2024,0,6,49,300,P,6.12244898
GME,100,1/19/2024,0,888,16,2,C,0.125
GME,102.5,1/19/2024,0,42,8,6,C,0.75
GME,105,1/19/2024,0,0,4,1,C,0.25
GME,107.5,1/19/2024,0,1,1,70,P,70
GME,110,1/19/2024,0,0,2,5,P,2.5
GME,112.5,1/19/2024,0,5,1,4,P,4
GME,115,1/19/2024,0,4,3,2,C,0.666666667
GME,117.5,1/19/2024,0,15,4,2,C,0.5
GME,120,1/19/2024,0,7,5,1,C,0.2
GME,122.5,1/19/2024,0,19,1,5,P,5
GME,125,1/19/2024,0,0,20,5,C,0.25
GME,127.5,1/19/2024,0,0,5533,239,C,0.043195373
GME,130,1/19/2024,112,163,4,1,C,0.25
GME,135,1/19/2024,24,39,1,1,C,1
GME,140,1/19/2024,61,87,1,1,C,1
GME,145,1/19/2024,18,2,1,1,C,1
GME,150,1/19/2024,165,120,1,10,P,10
GME,155,1/19/2024,45,25,3,2,C,0.666666667
GME,160,1/19/2024,94,16,1,2,P,2
GME,165,1/19/2024,19,6,1,1,C,1
GME,170,1/19/2024,81,9,4,1,C,0.25
GME,175,1/19/2024,22,14,1,1,C,1
GME,180,1/19/2024,56,159,1,1,C,1
GME,185,1/19/2024,19,6,3,1,C,0.333333333
GME,190,1/19/2024,21,2,1,2,P,2
GME,195,1/19/2024,14,5,1,2,P,2
GME,200,1/19/2024,506,102,1,1,C,1
GME,210,1/19/2024,26,17,1,1,C,1
GME,220,1/19/2024,19,135,1,8,P,8
GME,230,1/19/2024,27,3,1,2,P,2
GME,240,1/19/2024,22,3,1,1,C,1
GME,250,1/19/2024,145,7,1,6,P,6
GME,260,1/19/2024,15,2,1,1,C,1
GME,270,1/19/2024,69,4,32,1,C,0.03125
GME,280,1/19/2024,39,3,5,1,C,0.2
GME,290,1/19/2024,16,0,3,0,C,0
GME,300,1/19/2024,871,16,2,4,P,2
GME,320,1/19/2024,102,278,1,1,C,1
GME,330,1/19/2024,11,1,1,0,C,0
GME,340,1/19/2024,24,3,5,4,C,0.8
GME,350,1/19/2024,210,1,1,2,P,2
GME,360,1/19/2024,498,1,1,1,C,1
GME,370,1/19/2024,724,3,3,4,P,1.333333333
GME,380,1/19/2024,572,9,4,2,C,0.5
GME,390,1/19/2024,15,,6,,C,0
GME,400,1/19/2024,136,1,4,2,C,0.5
GME,410,1/19/2024,4,,1,,C,0
GME,420,1/19/2024,27,8,5,0,C,0
GME,430,1/19/2024,51,,50,,C,0
GME,440,1/19/2024,12,2,1,1,C,1
GME,450,1/19/2024,43,1,1,0,C,0
GME,460,1/19/2024,2,0,2,2,C,1
GME,470,1/19/2024,4,3,1,2,P,2
GME,480,1/19/2024,16,1,1,2,P,2
GME,490,1/19/2024,67,2,19,0,C,0
GME,500,1/19/2024,1753,3,26,1,C,0.038461538
GME,510,1/19/2024,3472,15,19,2,C,0.105263158
HD,135,1/19/2024,0,0,6,20,P,3.333333333
HD,140,1/19/2024,10,300,10,4,C,0.4
HD,140,1/17/2025,0,0,2,2,C,1
HD,145,1/19/2024,0,0,40,18,C,0.45
HD,145,2/16/2024,,4,,2,P,#DIV/0!
HD,145,3/15/2024,,20,,12,P,#DIV/0!
HD,145,5/17/2024,,4,,4,P,#DIV/0!
HD,145,6/21/2024,14,0,20,4,C,0.2
HD,145,9/20/2024,,0,,4,P,#DIV/0!
HD,145,1/17/2025,0,0,4,4,C,1
HD,145,6/20/2025,,0,,24,P,#DIV/0!
HD,145,1/16/2026,,0,,8,P,#DIV/0!
HD,150,1/19/2024,0,358,10,4,C,0.4
HD,150,2/16/2024,2,18,2,4,P,2
HD,150,3/15/2024,2,18,2,4,P,2
HD,150,5/17/2024,,18,,4,P,#DIV/0!
HD,150,6/21/2024,18,0,2,4,P,2
HD,150,9/20/2024,,0,,4,P,#DIV/0!
HD,150,1/17/2025,0,0,6,4,C,0.666666667
HD,150,6/20/2025,,0,,4,P,#DIV/0!
HD,150,1/16/2026,2,0,2,8,P,4
HD,155,1/19/2024,16,134,12,2,C,0.166666667
HD,155,2/16/2024,,34,,2,P,#DIV/0!
HD,155,3/15/2024,,204,,4,P,#DIV/0!
HD,155,5/17/2024,,10,,4,P,#DIV/0!
HD,155,6/21/2024,0,0,0,4,P,#DIV/0!
HD,155,9/20/2024,,0,,4,P,#DIV/0!
HD,155,1/17/2025,2,0,6,60,P,10
HD,155,6/20/2025,,0,,4,P,#DIV/0!
HD,155,1/16/2026,,0,,8,P,#DIV/0!
HD,160,1/19/2024,6,0,4,2,C,0.5
HD,160,2/16/2024,2,16,2,4,P,2
HD,160,3/15/2024,,224,,4,P,#DIV/0!
HD,160,5/17/2024,,262,,4,P,#DIV/0!
HD,160,6/21/2024,2,0,0,4,P,#DIV/0!
HD,160,9/20/2024,,0,,4,P,#DIV/0!
HD,160,1/17/2025,2,0,0,4,P,#DIV/0!
HD,160,6/20/2025,,46,,84,P,#DIV/0!
HD,160,1/16/2026,6,0,2,8,P,4
HD,165,1/19/2024,0,208,2,4,P,2
HD,165,2/16/2024,,42,,6,P,#DIV/0!
HD,165,3/15/2024,0,18,6,4,C,0.666666667
HD,165,5/17/2024,,32,,2,P,#DIV/0!
HD,165,6/21/2024,2,0,0,4,P,#DIV/0!
HD,165,9/20/2024,,0,,4,P,#DIV/0!
HD,165,1/17/2025,8,0,6,24,P,4
HD,165,6/20/2025,,108,,4,P,#DIV/0!
HD,165,1/16/2026,,0,,4,P,#DIV/0!
HD,170,1/19/2024,0,468,50,4,C,0.08
HD,170,2/16/2024,,36,,4,P,#DIV/0!
HD,170,3/15/2024,,10,,4,P,#DIV/0!
HD,170,5/17/2024,,6,,4,P,#DIV/0!
HD,170,6/21/2024,42,70,10,4,C,0.4
HD,170,9/20/2024,,0,,4,P,#DIV/0!
HD,170,1/17/2025,0,50,2,4,P,2
HD,170,6/20/2025,0,4,6,4,C,0.666666667
HD,170,1/16/2026,2,6,0,2,P,#DIV/0!
HD,175,1/19/2024,2,256,4,2,C,0.5
HD,175,2/16/2024,,20,,4,P,#DIV/0!
HD,175,3/15/2024,0,0,8,60,P,7.5
HD,175,5/17/2024,,0,,4,P,#DIV/0!
HD,175,6/21/2024,,0,,14,P,#DIV/0!
HD,175,8/16/2024,,0,,0,C,0
HD,175,9/20/2024,,0,,4,P,#DIV/0!
HD,175,1/17/2025,10,0,8,18,P,2.25
HD,175,6/20/2025,0,32,6,2,C,0.333333333
HD,175,1/16/2026,0,0,6,4,C,0.666666667
HD,180,1/19/2024,0,12746,2,2,C,1
HD,180,2/16/2024,,36,,2,P,#DIV/0!
HD,180,3/15/2024,2,0,2,2,C,1
HD,180,5/17/2024,,0,,4,P,#DIV/0!
HD,180,6/21/2024,,0,,4,P,#DIV/0!
HD,180,8/16/2024,,0,,4,P,#DIV/0!
HD,180,9/20/2024,,8,,4,P,#DIV/0!
HD,180,1/17/2025,14,178,2,6,P,3
HD,180,6/20/2025,,0,,2,P,#DIV/0!
HD,180,1/16/2026,0,114,10,118,P,11.8
HD,185,1/19/2024,10,0,4,8,P,2
HD,185,2/16/2024,,408,,396,P,#DIV/0!
HD,185,3/15/2024,,4,,4,P,#DIV/0!
HD,185,5/17/2024,,0,,4,P,#DIV/0!
HD,185,6/21/2024,2,0,0,4,P,#DIV/0!
HD,185,8/16/2024,,0,,4,P,#DIV/0!
HD,185,9/20/2024,,0,,4,P,#DIV/0!
HD,185,1/17/2025,58,0,10,2,C,0.2
HD,185,6/20/2025,,42,,4,P,#DIV/0!
HD,185,1/16/2026,2,18,0,16,P,#DIV/0!
HD,190,1/19/2024,4,0,150,2,C,0.013333333
HD,190,2/16/2024,,0,,6,P,#DIV/0!
HD,190,3/15/2024,2,254,0,4,P,#DIV/0!
HD,190,5/17/2024,2,0,4,6,P,1.5
HD,190,6/21/2024,0,0,2,6,P,3
HD,190,8/16/2024,,0,,0,C,0
HD,190,9/20/2024,,20,,4,P,#DIV/0!
HD,190,1/17/2025,28,0,28,2,C,0.071428571
HD,190,6/20/2025,,0,,6,P,#DIV/0!
HD,190,1/16/2026,6,0,2,16,P,8
HD,195,1/19/2024,14,0,14,60,P,4.285714286
HD,195,2/2/2024,,0,,0,C,0
HD,195,2/16/2024,20,6,20,4,C,0.2
HD,195,3/15/2024,2,0,0,6,P,#DIV/0!
HD,195,5/17/2024,,0,,6,P,#DIV/0!
HD,195,6/21/2024,6,0,4,4,C,1
HD,195,8/16/2024,,0,,0,C,0
HD,195,9/20/2024,,0,,4,P,#DIV/0!
HD,195,1/17/2025,0,0,4,2,C,0.5
HD,195,6/20/2025,,0,,2,P,#DIV/0!
HD,195,1/16/2026,0,2,4,0,C,0
HD,200,1/19/2024,0,0,2,2,C,1
HD,200,2/16/2024,0,54,2,6,P,3
HD,200,3/15/2024,,0,,4,P,#DIV/0!
HD,200,5/17/2024,4,0,4,4,C,1
HD,200,6/21/2024,0,0,12,2,C,0.166666667
HD,200,9/20/2024,,0,,2,P,#DIV/0!
HD,200,1/17/2025,0,0,2,200,P,100
HD,200,6/20/2025,,0,,200,P,#DIV/0!
HD,200,1/16/2026,0,0,2,4,P,2
HD,205,1/19/2024,,28,,16,P,#DIV/0!
HD,205,2/16/2024,10,38,4,26,P,6.5
HD,205,5/17/2024,,0,,4,P,#DIV/0!
HD,205,8/16/2024,,0,,0,C,0
HD,205,9/20/2024,,0,,4,P,#DIV/0!
HD,210,1/19/2024,0,0,4,40,P,10
HD,210,2/16/2024,124,0,226,6,C,0.026548673
HD,210,3/15/2024,,0,,18,P,#DIV/0!
HD,210,5/17/2024,2,0,2,2,C,1
HD,210,6/21/2024,0,0,2,14,P,7
HD,210,8/16/2024,,0,,0,C,0
HD,210,9/20/2024,,0,,4,P,#DIV/0!
HD,210,1/17/2025,66,0,8,10,P,1.25
HD,210,6/20/2025,,0,,232,P,#DIV/0!
HD,210,1/16/2026,,0,,4,P,#DIV/0!
HD,215,1/19/2024,,0,,4,P,#DIV/0!
HD,215,2/16/2024,66,54,4,2,C,0.5
